Presynaptic_ID,Postsynaptic_ID,Presynaptic_Index,Postsynaptic_Index,Connectivity,Excitatory,Excitatory x Connectivity
720575940623888397,720575940622331830,63126,54462,1,-1,-1
720575940623888397,720575940621619627,63126,50303,5,-1,-5
720575940623888397,720575940634612194,63126,115594,1,-1,-1
720575940623888397,720575940626403917,63126,76326,4,-1,-4
720575940623888397,720575940621801819,63126,51422,3,-1,-3
720575940623888397,720575940639209956,63126,126635,10,-1,-10
720575940623888397,720575940626872932,63126,78877,4,-1,-4
720575940623888397,720575940611563310,63126,11645,20,-1,-20
720575940623888397,720575940623499132,63126,61120,1,-1,-1
720575940623957173,720575940618987600,63536,37365,3,-1,-3
720575940623957173,720575940635119723,63536,116937,14,-1,-14
720575940623957173,720575940625049781,63536,69626,10,-1,-10
720575940623957173,720575940627796298,63536,84472,3,-1,-3
720575940623957173,720575940626309562,63536,75832,1,-1,-1
720575940623957173,720575940631945815,63536,106213,6,-1,-6
720575940623957173,720575940616733323,63536,28259,6,-1,-6
720575940623957173,720575940640834211,63536,130068,4,-1,-4
720575940623957173,720575940621640363,63536,50424,1,-1,-1
720575940623957173,720575940626783065,63536,78311,3,-1,-3
720575940623957173,720575940633787309,63536,113568,5,-1,-5
720575940623957173,720575940625525740,63536,71912,1,-1,-1
720575940623957173,720575940635089945,63536,116843,3,-1,-3
720575940623957173,720575940623781127,63536,62546,29,-1,-29
720575940623957173,720575940632311115,63536,107839,1,-1,-1
720575940623957173,720575940623113752,63536,58832,5,-1,-5
720575940623957173,720575940644632087,63536,133341,7,-1,-7
720575940623957173,720575940610584184,63536,9455,1,-1,-1
720575940623957173,720575940627996285,63536,85630,2,-1,-2
720575940623957173,720575940618444473,63536,35141,6,-1,-6
720575940623957173,720575940618366843,63536,34813,1,-1,-1
720575940624057853,720575940623788040,64139,62586,14,1,14
720575940624057853,720575940632403986,64139,108296,1,1,1
720575940624057853,720575940616169578,64139,26371,7,1,7
720575940624057853,720575940623636701,64139,61846,1,1,1
720575940624057853,720575940638128474,64139,124101,41,1,41
720575940624057853,720575940611379569,64139,11164,33,1,33
720575940624057853,720575940632795532,64139,110077,6,1,6
720575940624057853,720575940635945919,64139,119222,41,1,41
720575940624057853,720575940618308825,64139,34586,1,1,1
720575940624057853,720575940623000858,64139,58146,13,1,13
720575940624057853,720575940636489140,64139,120390,10,1,10
720575940624057853,720575940613590501,64139,17854,64,1,64
720575940624057853,720575940618757666,64139,36451,64,1,64
720575940624057853,720575940624547622,64139,66912,27,1,27
720575940624057853,720575940634707863,64139,115866,2,1,2
720575940624057853,720575940614137809,64139,19409,1,1,1
720575940624225741,720575940613455986,65148,17428,1,-1,-1
720575940624225741,720575940626309562,65148,75832,8,-1,-8
720575940624225741,720575940633305681,65148,112021,34,-1,-34
720575940624225741,720575940644702112,65148,133436,1,-1,-1
720575940624225741,720575940633176204,65148,111486,4,-1,-4
720575940624225741,720575940625952755,65148,74067,27,-1,-27
720575940624225741,720575940607635913,65148,4898,17,-1,-17
720575940624225741,720575940605899692,65148,2455,1,-1,-1
720575940624225741,720575940643255693,65148,132192,8,-1,-8
720575940624225741,720575940624258857,65148,65344,10,-1,-10
720575940624225741,720575940619918203,65148,40992,53,-1,-53
720575940624225741,720575940606696369,65148,3692,41,-1,-41
720575940624225741,720575940622523508,65148,55547,15,-1,-15
720575940624225741,720575940628069501,65148,86059,17,-1,-17
720575940624225741,720575940613783277,65148,18478,302,-1,-302
720575940624258857,720575940626309562,65344,75832,1,-1,-1
720575940624258857,720575940633305681,65344,112021,7,-1,-7
720575940624258857,720575940644702112,65344,133436,1,-1,-1
720575940624258857,720575940633176204,65344,111486,4,-1,-4
720575940624258857,720575940625952755,65344,74067,15,-1,-15
720575940624258857,720575940621103239,65344,47334,26,-1,-26
720575940624258857,720575940636611576,65344,120706,2,-1,-2
720575940624258857,720575940631180599,65344,102668,1,-1,-1
720575940624258857,720575940643255693,65344,132192,2,-1,-2
720575940624258857,720575940624225741,65344,65148,68,-1,-68
720575940624258857,720575940609137500,65344,6936,1,-1,-1
720575940624258857,720575940619918203,65344,40992,4,-1,-4
720575940624258857,720575940606696369,65344,3692,7,-1,-7
720575940624258857,720575940622523508,65344,55547,12,-1,-12
720575940624258857,720575940628069501,65344,86059,9,-1,-9
720575940624258857,720575940613783277,65344,18478,14,-1,-14
720575940624377224,720575940647436835,66072,135864,3,-1,-3
720575940624377224,720575940606149321,66072,2860,5,-1,-5
720575940624377224,720575940621689727,66072,50739,15,-1,-15
720575940624377224,720575940617257985,66072,30179,3,-1,-3
720575940624377224,720575940614710509,66072,21291,4,-1,-4
720575940624377224,720575940621371045,66072,48838,2,-1,-2
720575940624377224,720575940604569824,66072,750,17,-1,-17
720575940624377224,720575940630006521,66072,96463,1,-1,-1
720575940624377224,720575940616736198,66072,28268,22,-1,-22
720575940624377224,720575940631842360,66072,105779,80,-1,-80
720575940624377224,720575940623413116,66072,60591,15,-1,-15
720575940624377224,720575940635684762,66072,118536,1,-1,-1
720575940624377224,720575940608545219,66072,6128,1,-1,-1
720575940624377224,720575940618932763,66072,37128,1,-1,-1
720575940624377224,720575940626977947,66072,79515,3,-1,-3
720575940624377224,720575940609258850,66072,7131,112,-1,-112
720575940624377224,720575940625102224,66072,69919,6,-1,-6
720575940624377224,720575940610505006,66072,9313,41,-1,-41
720575940624377224,720575940615723314,66072,24792,29,-1,-29
720575940624377224,720575940629437054,66072,93547,2,-1,-2
720575940624377224,720575940637547365,66072,122752,1,-1,-1
720575940624377224,720575940629609457,66072,94443,5,-1,-5
720575940624377224,720575940628200551,66072,86814,202,-1,-202
720575940624377224,720575940619615552,66072,39669,2,-1,-2
720575940624402173,720575940637098352,66211,121757,1,1,1
720575940624402173,720575940604470240,66211,676,38,1,38
720575940624402173,720575940644702112,66211,133436,3,1,3
720575940624402173,720575940631103744,66211,102264,1,1,1
720575940624402173,720575940623781127,66211,62546,1,1,1
720575940624402173,720575940622160705,66211,53457,274,1,274
720575940624402173,720575940628346634,66211,87693,9,1,9
720575940624402173,720575940622186305,66211,53582,1,1,1
720575940624402173,720575940628895750,66211,90809,1,1,1
720575940624402173,720575940621457690,66211,49360,2,1,2
720575940624402173,720575940616534338,66211,27609,13,1,13
720575940624402173,720575940631190016,66211,102727,1,1,1
720575940624402173,720575940626872932,66211,78877,7,1,7
720575940624402173,720575940621040737,66211,46961,22,1,22
720575940624402173,720575940618165393,66211,33912,7,1,7
720575940624402173,720575940623432918,66211,60699,261,1,261
720575940624402173,720575940632469290,66211,108631,1,1,1
720575940624402173,720575940612718563,66211,15002,2,1,2
720575940624547622,720575940627497244,66912,82815,2,-1,-2
720575940624547622,720575940617749538,66912,32109,3,-1,-3
720575940624547622,720575940630496374,66912,98925,585,-1,-585
720575940624547622,720575940624057853,66912,64139,28,-1,-28
720575940624547622,720575940634707863,66912,115866,3,-1,-3
720575940624547622,720575940614137809,66912,19409,3,-1,-3
720575940624547622,720575940637902938,66912,123598,18,-1,-18
720575940624547622,720575940648650884,66912,136417,54,-1,-54
720575940624547622,720575940631103744,66912,102264,1,-1,-1
720575940624547622,720575940618308825,66912,34586,53,-1,-53
720575940624547622,720575940628467611,66912,88453,27,-1,-27
720575940624547622,720575940630770042,66912,100454,139,-1,-139
720575940624547622,720575940638028607,66912,123856,266,-1,-266
720575940624547622,720575940623528925,66912,61301,29,-1,-29
720575940624547622,720575940636489140,66912,120390,2,-1,-2
720575940624547622,720575940611079236,66912,10480,37,-1,-37
720575940624547622,720575940621040737,66912,46961,49,-1,-49
720575940624547622,720575940624694503,66912,67617,5,-1,-5
720575940624547622,720575940620975696,66912,46609,1276,-1,-1276
720575940624547622,720575940637056887,66912,121664,36,-1,-36
720575940624694503,720575940613583001,67617,17837,19,-1,-19
720575940624694503,720575940621164720,67617,47684,1,-1,-1
720575940624694503,720575940620464321,67617,43601,32,-1,-32
720575940624694503,720575940637098352,67617,121757,1,-1,-1
720575940624694503,720575940628455942,67617,88385,43,-1,-43
720575940624694503,720575940623387786,67617,60448,92,-1,-92
720575940624694503,720575940625934094,67617,73972,24,-1,-24
720575940624694503,720575940619134789,67617,37974,202,-1,-202
720575940624712206,720575940628895750,67725,90809,3,-1,-3
720575940624712206,720575940637098352,67725,121757,3,-1,-3
720575940624712206,720575940633893401,67725,113894,1,-1,-1
720575940624712206,720575940614374034,67725,20169,1,-1,-1
720575940624879911,720575940628895750,68599,90809,1,1,1
720575940624879911,720575940616169578,68599,26371,4,1,4
720575940624879911,720575940613583001,68599,17837,14,1,14
720575940624879911,720575940623636701,68599,61846,1,1,1
720575940624879911,720575940630407388,68599,98466,9,1,9
720575940624879911,720575940621529435,68599,49729,1,1,1
720575940624879911,720575940638128474,68599,124101,5,1,5
720575940624879911,720575940637098352,68599,121757,2,1,2
720575940624879911,720575940611379569,68599,11164,20,1,20
720575940624879911,720575940640803200,68599,130032,50,1,50
720575940624879911,720575940632795532,68599,110077,8,1,8
720575940624879911,720575940629461442,68599,93663,1,1,1
720575940624879911,720575940640031360,68599,128444,1,1,1
720575940624879911,720575940614374034,68599,20169,2,1,2
720575940624879911,720575940605758142,68599,2179,29,1,29
720575940624879911,720575940609282825,68599,7178,35,1,35
720575940624879911,720575940623000858,68599,58146,12,1,12
720575940624879911,720575940613590501,68599,17854,11,1,11
720575940624879911,720575940618757666,68599,36451,2,1,2
720575940624879911,720575940631842360,68599,105779,2,1,2
720575940624879911,720575940634545890,68599,115447,35,1,35
720575940624879911,720575940623788040,68599,62586,5,1,5
720575940624879911,720575940633294796,68599,111976,63,1,63
720575940624879911,720575940614137809,68599,19409,8,1,8
720575940624931888,720575940613455986,68913,17428,10,1,10
720575940624931888,720575940625049781,68913,69626,3,1,3
720575940624931888,720575940627796298,68913,84472,1,1,1
720575940624931888,720575940626309562,68913,75832,2,1,2
720575940624931888,720575940607635913,68913,4898,1,1,1
720575940624931888,720575940616733323,68913,28259,2,1,2
720575940624931888,720575940640834211,68913,130068,103,1,103
720575940624931888,720575940621640363,68913,50424,1,1,1
720575940624931888,720575940636543668,68913,120535,1,1,1
720575940624931888,720575940625357547,68913,71057,1,1,1
720575940624931888,720575940626783065,68913,78311,1,1,1
720575940624931888,720575940612264817,68913,13536,1,1,1
720575940624931888,720575940619918203,68913,40992,34,1,34
720575940624931888,720575940626246525,68913,75529,1,1,1
720575940624931888,720575940605899692,68913,2455,9,1,9
720575940624931888,720575940606696369,68913,3692,1,1,1
720575940624931888,720575940629609457,68913,94443,3,1,3
720575940624931888,720575940622523508,68913,55547,1,1,1
720575940624931888,720575940628069501,68913,86059,1,1,1
720575940624931888,720575940637611365,68913,122896,1,1,1
720575940624931888,720575940618321364,68913,34640,1066,1,1066
720575940624931888,720575940623113752,68913,58832,4,1,4
720575940624931888,720575940619148829,68913,38032,115,1,115
720575940624931888,720575940610584184,68913,9455,4,1,4
720575940624931888,720575940618444473,68913,35141,2,1,2
720575940624931888,720575940613783277,68913,18478,10,1,10
720575940624931888,720575940620023686,68913,41504,268,1,268
720575940624931888,720575940639172585,68913,126538,1,1,1
720575940624973831,720575940618987600,69145,37365,1,1,1
720575940624973831,720575940622364854,69145,54686,4,1,4
720575940624973831,720575940628592968,69145,89117,2,1,2
720575940624973831,720575940650416505,69145,136795,4,1,4
720575940624973831,720575940613065130,69145,16213,137,1,137
720575940624973831,720575940617691734,69145,31898,2,1,2
720575940624973831,720575940630006521,69145,96463,1,1,1
720575940624973831,720575940637547365,69145,122752,11,1,11
720575940624973831,720575940629609457,69145,94443,3,1,3
720575940624973831,720575940628200551,69145,86814,1,1,1
720575940624973831,720575940626977947,69145,79515,9,1,9
720575940624973831,720575940629513478,69145,93983,92,1,92
720575940624973831,720575940625102224,69145,69919,3,1,3
720575940624973831,720575940616736198,69145,28268,1,1,1
720575940624973831,720575940627604977,69145,83388,338,1,338
720575940624973831,720575940621371045,69145,48838,5,1,5
720575940624973831,720575940635684762,69145,118536,156,1,156
720575940625000200,720575940629513222,69303,93981,63,-1,-63
720575940625000200,720575940628038808,69303,85900,5,-1,-5
720575940625000200,720575940615743650,69303,24869,15,-1,-15
720575940625000200,720575940630810306,69303,100681,29,-1,-29
720575940625000200,720575940636611576,69303,120706,1,-1,-1
720575940625000200,720575940631999685,69303,106501,38,-1,-38
720575940625000200,720575940631147776,69303,102498,8,-1,-8
720575940625000200,720575940627502338,69303,82843,6,-1,-6
720575940625000200,720575940631180599,69303,102668,1,-1,-1
720575940625000200,720575940631190016,69303,102727,4,-1,-4
720575940625000200,720575940619991862,69303,41335,803,-1,-803
720575940625049781,720575940640834211,69626,130068,8,-1,-8
720575940625049781,720575940628908548,69626,90883,23,-1,-23
720575940625049781,720575940636543668,69626,120535,2,-1,-2
720575940625049781,720575940626977947,69626,79515,1,-1,-1
720575940625049781,720575940606696369,69626,3692,3,-1,-3
720575940625049781,720575940622523508,69626,55547,263,-1,-263
720575940625049781,720575940623113752,69626,58832,1,-1,-1
720575940625049781,720575940619148829,69626,38032,4,-1,-4
720575940625049781,720575940627996285,69626,85630,1,-1,-1
720575940625049781,720575940618987600,69626,37365,5,-1,-5
720575940625049781,720575940631180599,69626,102668,1,-1,-1
720575940625049781,720575940613455986,69626,17428,4,-1,-4
720575940625049781,720575940616733323,69626,28259,11,-1,-11
720575940625049781,720575940629513222,69626,93981,3,-1,-3
720575940625049781,720575940634854554,69626,116223,1,-1,-1
720575940625049781,720575940637611365,69626,122896,1,-1,-1
720575940625049781,720575940625357547,69626,71057,5,-1,-5
720575940625049781,720575940635089945,69626,116843,5,-1,-5
720575940625049781,720575940618444473,69626,35141,10,-1,-10
720575940625049781,720575940626246525,69626,75529,7,-1,-7
720575940625049781,720575940625952755,69626,74067,5,-1,-5
720575940625049781,720575940607635913,69626,4898,19,-1,-19
720575940625049781,720575940605899692,69626,2455,19,-1,-19
720575940625049781,720575940620023686,69626,41504,3,-1,-3
720575940625049781,720575940618321364,69626,34640,2,-1,-2
720575940625102224,720575940624973831,69919,69145,4,-1,-4
720575940625102224,720575940626309562,69919,75832,2,-1,-2
720575940625102224,720575940628865644,69919,90648,1,-1,-1
720575940625102224,720575940606149321,69919,2860,11,-1,-11
720575940625102224,720575940621689727,69919,50739,25,-1,-25
720575940625102224,720575940617257985,69919,30179,10,-1,-10
720575940625102224,720575940629513478,69919,93983,9,-1,-9
720575940625102224,720575940624377224,69919,66072,13,-1,-13
720575940625102224,720575940627604977,69919,83388,3,-1,-3
720575940625102224,720575940621371045,69919,48838,75,-1,-75
720575940625102224,720575940618987600,69919,37365,1,-1,-1
720575940625102224,720575940618807454,69919,36647,1,-1,-1
720575940625102224,720575940604569824,69919,750,4,-1,-4
720575940625102224,720575940613065130,69919,16213,3,-1,-3
720575940625102224,720575940630006521,69919,96463,12,-1,-12
720575940625102224,720575940626246525,69919,75529,1,-1,-1
720575940625102224,720575940616736198,69919,28268,9,-1,-9
720575940625102224,720575940614614495,69919,20921,4,-1,-4
720575940625102224,720575940631842360,69919,105779,7,-1,-7
720575940625102224,720575940623413116,69919,60591,3,-1,-3
720575940625102224,720575940635684762,69919,118536,6,-1,-6
720575940625102224,720575940604088288,69919,472,197,-1,-197
720575940625102224,720575940622364854,69919,54686,3,-1,-3
720575940625102224,720575940624879911,69919,68599,5,-1,-5
720575940625102224,720575940608545219,69919,6128,19,-1,-19
720575940625102224,720575940626977947,69919,79515,30,-1,-30
720575940625102224,720575940632311115,69919,107839,1,-1,-1
720575940625102224,720575940609258850,69919,7131,435,-1,-435
720575940625102224,720575940615255603,69919,23215,7,-1,-7
720575940625102224,720575940628895750,69919,90809,2,-1,-2
720575940625102224,720575940621195290,69919,47847,23,-1,-23
720575940625102224,720575940610505006,69919,9313,19,-1,-19
720575940625102224,720575940615723314,69919,24792,1,-1,-1
720575940625102224,720575940650416505,69919,136795,3,-1,-3
720575940625102224,720575940626848275,69919,78706,4,-1,-4
720575940625102224,720575940633893401,69919,113894,9,-1,-9
720575940625102224,720575940629437054,69919,93547,29,-1,-29
720575940625102224,720575940637547365,69919,122752,6,-1,-6
720575940625102224,720575940629609457,69919,94443,6,-1,-6
720575940625102224,720575940628200551,69919,86814,91,-1,-91
720575940625102224,720575940619615552,69919,39669,16,-1,-16
720575940625102224,720575940615028143,69919,22366,24,-1,-24
720575940625357547,720575940613455986,71057,17428,13,-1,-13
720575940625357547,720575940626309562,71057,75832,13,-1,-13
720575940625357547,720575940636543668,71057,120535,8,-1,-8
720575940625357547,720575940610584184,71057,9455,1,-1,-1
720575940625357547,720575940607635913,71057,4898,5,-1,-5
720575940625357547,720575940632080977,71057,106885,1,-1,-1
720575940625357547,720575940605899692,71057,2455,27,-1,-27
720575940625357547,720575940626977947,71057,79515,2,-1,-2
720575940625357547,720575940620023686,71057,41504,11,-1,-11
720575940625357547,720575940635089945,71057,116843,1,-1,-1
720575940625357547,720575940624931888,71057,68913,6,-1,-6
720575940625357547,720575940622523508,71057,55547,4,-1,-4
720575940625357547,720575940623113752,71057,58832,2,-1,-2
720575940625357547,720575940619148829,71057,38032,4,-1,-4
720575940625357547,720575940618444473,71057,35141,1,-1,-1
720575940625357547,720575940613783277,71057,18478,1,-1,-1
720575940625525740,720575940622516852,71912,55498,1,1,1
720575940625525740,720575940632777320,71912,109989,9,1,9
720575940625525740,720575940626783065,71912,78311,1,1,1
720575940625525740,720575940623113752,71912,58832,1,1,1
720575940625525740,720575940627996285,71912,85630,9,1,9
720575940625525740,720575940631180599,71912,102668,2,1,2
720575940625525740,720575940608181122,71912,5629,1,1,1
720575940625525740,720575940628038808,71912,85900,1,1,1
720575940625525740,720575940626044942,71912,74593,11,1,11
720575940625525740,720575940621393172,71912,48970,1,1,1
720575940625525740,720575940631945815,71912,106213,4,1,4
720575940625525740,720575940612976497,71912,15923,1,1,1
720575940625525740,720575940634638562,71912,115673,1,1,1
720575940625550823,720575940626039996,72015,74562,3,-1,-3
720575940625550823,720575940613686698,72015,18198,299,-1,-299
720575940625550823,720575940623444044,72015,60791,422,-1,-422
720575940625550823,720575940631180599,72015,102668,5,-1,-5
720575940625550823,720575940608235186,72015,5712,47,-1,-47
720575940625550823,720575940621393172,72015,48970,4,-1,-4
720575940625741287,720575940637098352,72956,121757,1,-1,-1
720575940625741287,720575940628455942,72956,88385,6,-1,-6
720575940625741287,720575940624402173,72956,66211,2,-1,-2
720575940625741287,720575940619134789,72956,37974,67,-1,-67
720575940625741287,720575940628695043,72956,89673,1,-1,-1
720575940625741287,720575940631103744,72956,102264,2,-1,-2
720575940625741287,720575940627253604,72956,81321,1,-1,-1
720575940625741287,720575940623387786,72956,60448,13,-1,-13
720575940625741287,720575940604088288,72956,472,2,-1,-2
720575940625741287,720575940620464321,72956,43601,101,-1,-101
720575940625741287,720575940635202204,72956,117221,3,-1,-3
720575940625741287,720575940636489140,72956,120390,4,-1,-4
720575940625741287,720575940621457690,72956,49360,7,-1,-7
720575940625741287,720575940620802836,72956,45589,17,-1,-17
720575940625741287,720575940623432918,72956,60699,1,-1,-1
720575940625741287,720575940630487035,72956,98881,4,-1,-4
720575940625934094,720575940621164720,73972,47684,300,1,300
720575940625934094,720575940617749538,73972,32109,57,1,57
720575940625934094,720575940633626337,73972,113066,1,1,1
720575940625934094,720575940613583001,73972,17837,679,1,679
720575940625934094,720575940620464321,73972,43601,18,1,18
720575940625934094,720575940621457690,73972,49360,1,1,1
720575940625934094,720575940621040737,73972,46961,19,1,19
720575940625934094,720575940624694503,73972,67617,23,1,23
720575940625952755,720575940644702112,74067,133436,10,-1,-10
720575940625952755,720575940636611576,74067,120706,8,-1,-8
720575940625952755,720575940624225741,74067,65148,919,-1,-919
720575940625952755,720575940624258857,74067,65344,27,-1,-27
720575940625952755,720575940606696369,74067,3692,57,-1,-57
720575940625952755,720575940622523508,74067,55547,37,-1,-37
720575940625952755,720575940619148829,74067,38032,2,-1,-2
720575940625952755,720575940633305681,74067,112021,38,-1,-38
720575940625952755,720575940639172585,74067,126538,2,-1,-2
720575940625952755,720575940633176204,74067,111486,19,-1,-19
720575940625952755,720575940631180599,74067,102668,4,-1,-4
720575940625952755,720575940625741287,74067,72956,1,-1,-1
720575940625952755,720575940632689199,74067,109569,1,-1,-1
720575940625952755,720575940628069501,74067,86059,29,-1,-29
720575940625952755,720575940613783277,74067,18478,230,-1,-230
720575940625952755,720575940613455986,74067,17428,5,-1,-5
720575940625952755,720575940629513222,74067,93981,1,-1,-1
720575940625952755,720575940625357547,74067,71057,2,-1,-2
720575940625952755,720575940609137500,74067,6936,1,-1,-1
720575940625952755,720575940619918203,74067,40992,6,-1,-6
720575940625952755,720575940635089945,74067,116843,3,-1,-3
720575940625952755,720575940626309562,74067,75832,4,-1,-4
720575940625952755,720575940621103239,74067,47334,930,-1,-930
720575940625952755,720575940607635913,74067,4898,23,-1,-23
720575940625952755,720575940605899692,74067,2455,10,-1,-10
720575940625952755,720575940643255693,74067,132192,15,-1,-15
720575940625952755,720575940624547622,74067,66912,1,-1,-1
720575940626039996,720575940631945815,74562,106213,3,-1,-3
720575940626039996,720575940613686698,74562,18198,6,-1,-6
720575940626039996,720575940627277242,74562,81468,1,-1,-1
720575940626039996,720575940639172585,74562,126538,2,-1,-2
720575940626039996,720575940623444044,74562,60791,12,-1,-12
720575940626039996,720575940623133097,74562,58953,2,-1,-2
720575940626039996,720575940636543668,74562,120535,1,-1,-1
720575940626039996,720575940606692542,74562,3686,3,-1,-3
720575940626039996,720575940625550823,74562,72015,2,-1,-2
720575940626039996,720575940626403917,74562,76326,5,-1,-5
720575940626039996,720575940631180599,74562,102668,2,-1,-2
720575940626039996,720575940608235186,74562,5712,1,-1,-1
720575940626039996,720575940628346634,74562,87693,1,-1,-1
720575940626039996,720575940631190016,74562,102727,182,-1,-182
720575940626039996,720575940635089945,74562,116843,1,-1,-1
720575940626039996,720575940621393172,74562,48970,3,-1,-3
720575940626044942,720575940632777320,74593,109989,11,1,11
720575940626044942,720575940627996285,74593,85630,8,1,8
720575940626044942,720575940606149321,74593,2860,1,1,1
720575940626044942,720575940632069583,74593,106827,2,1,2
720575940626044942,720575940631945815,74593,106213,2,1,2
720575940626044942,720575940625525740,74593,71912,3,1,3
720575940626044942,720575940634638562,74593,115673,1,1,1
720575940626246525,720575940618987600,75529,37365,20,1,20
720575940626246525,720575940635119723,75529,116937,3,1,3
720575940626246525,720575940613455986,75529,17428,1,1,1
720575940626246525,720575940625049781,75529,69626,6,1,6
720575940626246525,720575940627796298,75529,84472,39,1,39
720575940626246525,720575940626309562,75529,75832,1,1,1
720575940626246525,720575940608545219,75529,6128,2,1,2
720575940626246525,720575940607635913,75529,4898,3,1,3
720575940626246525,720575940626848275,75529,78706,4,1,4
720575940626246525,720575940632080977,75529,106885,3,1,3
720575940626246525,720575940616733323,75529,28259,3,1,3
720575940626246525,720575940640834211,75529,130068,8,1,8
720575940626246525,720575940621640363,75529,50424,5,1,5
720575940626246525,720575940625357547,75529,71057,2,1,2
720575940626246525,720575940630006521,75529,96463,1,1,1
720575940626246525,720575940626783065,75529,78311,6,1,6
720575940626246525,720575940637547365,75529,122752,1,1,1
720575940626246525,720575940612264817,75529,13536,8,1,8
720575940626246525,720575940619918203,75529,40992,3,1,3
720575940626246525,720575940629609457,75529,94443,6,1,6
720575940626246525,720575940617257985,75529,30179,1,1,1
720575940626246525,720575940635089945,75529,116843,9,1,9
720575940626246525,720575940624931888,75529,68913,1,1,1
720575940626246525,720575940628200551,75529,86814,2,1,2
720575940626246525,720575940634854554,75529,116223,1,1,1
720575940626246525,720575940623957173,75529,63536,3,1,3
720575940626246525,720575940623781127,75529,62546,4,1,4
720575940626246525,720575940637611365,75529,122896,11,1,11
720575940626246525,720575940625102224,75529,69919,1,1,1
720575940626246525,720575940618321364,75529,34640,5,1,5
720575940626246525,720575940627604977,75529,83388,9,1,9
720575940626246525,720575940644632087,75529,133341,3,1,3
720575940626246525,720575940623113752,75529,58832,4,1,4
720575940626246525,720575940610584184,75529,9455,30,1,30
720575940626246525,720575940627996285,75529,85630,1,1,1
720575940626246525,720575940618444473,75529,35141,10,1,10
720575940626246525,720575940613783277,75529,18478,4,1,4
720575940626246525,720575940639172585,75529,126538,2,1,2
720575940626309562,720575940613455986,75832,17428,6,1,6
720575940626309562,720575940640834211,75832,130068,1,1,1
720575940626309562,720575940617257985,75832,30179,1,1,1
720575940626309562,720575940614710509,75832,21291,1,1,1
720575940626309562,720575940629513478,75832,93983,2,1,2
720575940626309562,720575940627604977,75832,83388,1,1,1
720575940626309562,720575940621371045,75832,48838,28,1,28
720575940626309562,720575940644702112,75832,133436,1,1,1
720575940626309562,720575940639172585,75832,126538,1,1,1
720575940626309562,720575940625049781,75832,69626,68,1,68
720575940626309562,720575940613065130,75832,16213,20,1,20
720575940626309562,720575940626246525,75832,75529,6,1,6
720575940626309562,720575940623781127,75832,62546,83,1,83
720575940626309562,720575940614614495,75832,20921,4,1,4
720575940626309562,720575940610584184,75832,9455,22,1,22
720575940626309562,720575940635684762,75832,118536,27,1,27
720575940626309562,720575940604088288,75832,472,2,1,2
720575940626309562,720575940625952755,75832,74067,2,1,2
720575940626309562,720575940635119723,75832,116937,2,1,2
720575940626309562,720575940621103239,75832,47334,1,1,1
720575940626309562,720575940627796298,75832,84472,4,1,4
720575940626309562,720575940621619627,75832,50303,1,1,1
720575940626309562,720575940607635913,75832,4898,4,1,4
720575940626309562,720575940612264817,75832,13536,3,1,3
720575940626309562,720575940605899692,75832,2455,1,1,1
720575940626309562,720575940636611576,75832,120706,1,1,1
720575940626309562,720575940609258850,75832,7131,1,1,1
720575940626309562,720575940637611365,75832,122896,2,1,2
720575940626309562,720575940625102224,75832,69919,1,1,1
720575940626309562,720575940624225741,75832,65148,1,1,1
720575940626309562,720575940620023686,75832,41504,2,1,2
720575940626309562,720575940610505006,75832,9313,39,1,39
720575940626309562,720575940650416505,75832,136795,1,1,1
720575940626309562,720575940629437054,75832,93547,11,1,11
720575940626309562,720575940625357547,75832,71057,95,1,95
720575940626309562,720575940626783065,75832,78311,1,1,1
720575940626309562,720575940606696369,75832,3692,11,1,11
720575940626309562,720575940635089945,75832,116843,5,1,5
720575940626309562,720575940624931888,75832,68913,3,1,3
720575940626309562,720575940628200551,75832,86814,3,1,3
720575940626309562,720575940622523508,75832,55547,2,1,2
720575940626309562,720575940628069501,75832,86059,5,1,5
720575940626309562,720575940618165393,75832,33912,1,1,1
720575940626309562,720575940619615552,75832,39669,6,1,6
720575940626309562,720575940618321364,75832,34640,7,1,7
720575940626309562,720575940623113752,75832,58832,1,1,1
720575940626309562,720575940619148829,75832,38032,4,1,4
720575940626309562,720575940618444473,75832,35141,69,1,69
720575940626403917,720575940624973831,76326,69145,8,1,8
720575940626403917,720575940627497244,76326,82815,1,1,1
720575940626403917,720575940617691734,76326,31898,1,1,1
720575940626403917,720575940631945815,76326,106213,10,1,10
720575940626403917,720575940622516852,76326,55498,64,1,64
720575940626403917,720575940621148948,76326,47604,5,1,5
720575940626403917,720575940629513222,76326,93981,19,1,19
720575940626403917,720575940640736371,76326,129880,1,1,1
720575940626403917,720575940628038808,76326,85900,4,1,4
720575940626403917,720575940606756030,76326,3807,5,1,5
720575940626403917,720575940626039996,76326,74562,10,1,10
720575940626403917,720575940614710509,76326,21291,4,1,4
720575940626403917,720575940650935673,76326,136978,1,1,1
720575940626403917,720575940640851363,76326,130107,4,1,4
720575940626403917,720575940613686698,76326,18198,2,1,2
720575940626403917,720575940627277242,76326,81468,21,1,21
720575940626403917,720575940621371045,76326,48838,89,1,89
720575940626403917,720575940623444044,76326,60791,21,1,21
720575940626403917,720575940623133097,76326,58953,465,1,465
720575940626403917,720575940628908548,76326,90883,2,1,2
720575940626403917,720575940632504874,76326,108774,2,1,2
